etX,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,OBJECTID
-77.0652678815091,38.9190700403389,11027772_11066432A,11027772,0,DAVIS RD NW & OBSERVATORY CIR NW,,319e17077dde7b44d14ccaea1052e05d,,3889131
-77.081616149707,38.9107083499855,11072862_47019992,47019992,56.81299973,Alley-47019992 & Q ST NW,10,89765e5f1621c21661444a4ba94a3c30,,3889132
-77.0005520849968,38.859774294969,13083002_43082722_47002212,43082722,90.14299774,STEVENS CT SE & STEVENS RD SE & Alley-47002212,,43f828e95cf043a5aa2f48afea4696ad,,3889133
-77.0441317538902,38.9056623526547,11057852_47084432,47084432,0,Alley-47084432 & M ST NW,10,6b9cba814217150c45633bca674b4535,,3889134
-77.013767523259,38.8354897180507,14010622_14031052,14010622,95.10299683,ANGELL ST SW & DUNCAN AVE SW,11,08c47dbb1a4a459359eca8452957cc3b,,3889135
-76.9994263629953,38.824555601863,13000602_13039322,13000602,2524.4699707,6TH ST SE & GALVESTON PL SE,11,198885ff23609629a4cefcccf1ae15b0,,3889136
-77.0090481212806,38.9662199876959,15065322_58016242,58016242,0,Driveway-58016242 & NORTH CAPITOL ST BN,10,3b1345211ffeff885c7f6e783844862a,,3889137
-77.0246140436477,38.9682752843277,47002592_47031352_47080312,47080312,37.28900146,Alley-47080312 & Alley-47031352 & Alley-47002592,10,b86bdd2cc94fe5576330dfd2bf1313cb,,3889138
-76.9323633035811,38.892568543602,12018132_47002382,47002382,36.88000107,Alley-47002382 & BROOKS ST NE,,c62c59fe2a934737ae0b56aca75e82bc,,3889139
-77.0765205379686,38.9640064381158,11062142_47058722_47058732,47058732,48.29800034,Alley-47058732 & MORRISON ST NW & Alley-47058722,10,d1d8c76626ef44cf510f6056d782bb3b,,3889140
-77.072540245825,38.9170185992335,11087232_47084272,11087232,2438.26904297,U ST NW & Alley-47084272,10,00e460ad789047dcbd34563b05978dd1,,3889141
-76.9910755412111,38.8909648347048,42090632_47022372,42090632,39.64899826,WALTER HOUP CT NE & Alley-47022372,,ae1d37bf10d77700b11c918b23336fd5,,3889142
-77.0182475621304,38.8461801531557,14053942_14058932,14053942,654.23797607,LANGLEY WAY SW & MARCHBANKS LN SW,10,963644024cc6ffc60105e430acc4c2cb,,3889143
-76.9902401671047,38.8888361155665,13001202_47065702,13001202,44.61700058,12TH ST SE & Alley-47065702,,2034ccda189ae16aeeb10110531269ff,,3889144
-77.0241898567231,38.9392322875729,47007492_47055162_47059192,47055162,59.94300079,Alley-47055162 & Alley-47007492 & Alley-47059192,,82592a019e05735316ff911b848de852,,3889145
-77.041171532572,38.9197717376657,11051152_41055772,41055772,0,LINDEN CT NW & KALORAMA RD NW,,3267a4e8daa6bbf3ce84cc7ef36d1d4b,,3889146
-77.0136478377027,38.9661418991436,11000202_11079882,11000202,3291.56811523,2ND ST NW & SHERIDAN ST NW,11,ddf98b3f38a7b692bb685e9fcdaf4a4c,,3889147
-76.9870484165673,38.858928146614,13001432_47002822_47059482,47059482,0,Alley-47059482 & 14TH PL SE & Alley-47002822,,7a0ce3b5b60ac0bb712aa69bb9fa93c9,,3889148
-77.0820289470778,38.9547101844387,11004202_11035552,11035552,1826.83398438,FESSENDEN ST NW & 42ND ST NW,,0fc53ee2bfa0cb44388c77d79b5d8b93,,3889149
-76.9783289601761,38.9176256398947,36000852_36004852_36004862,36004852,0,Ramp-36004852 & Ramp-36000852 & Ramp-36004862,17,ea62407b77e6132f52d7faf921017144,,3889150
-76.9222241757803,38.8992754505302,12005432_12044072,12005432,164.42300415,54TH PL NE & HAYES ST NE,10,40f3398a1cc6a020997ce082cb881b90,,3889151
-77.0096585632351,38.9079037380907,11043222_47038102_47081102,47038102,30.45299911,Alley-47038102 & HANOVER PL NW & Alley-47081102,10,3e4b868f80f345b7bca1c7a6ae59e40a,,3889152
-77.0174600735424,38.916758751788,11000402_11087232,11087232,599.940979,U ST NW & 4TH ST NW,,fd7888f446c4e39af0dfa6a193d5233d,,3889153
-76.9995092746629,38.8924041540333,12000502_47070332,47070332,0,Alley-47070332 & 5TH ST NE,,4da78333bf526d2d23d97344f29bcde7,,3889154
-76.9762199714412,38.8947853679008,12002002_12026912,12002002,307.48001099,20TH ST NE & D ST NE,12,93ae196c9f0cf2dbf169dc1390d57737,,3889155
-77.0334211198119,38.9661453059197,11001402_11079882,11079882,1937.91503906,SHERIDAN ST NW & 14TH ST NW,12,cb3f0ee7eeeabefdec49020117c3e993,,3889156
-76.9284994022693,38.8913319238083,47033622_47038462_47038472,47038462,0,Alley-47038462 & Alley-47038472 & Alley-47033622,10,751c9e9c254e14ff3f8ba61fbee323db,,3889157
-76.9855132950258,38.8886791224892,13001402_13008582,13008582,935.315979,A ST SE & 14TH ST SE,11,f6649117e29357fa1bd38b3b44832530,,3889158
-77.0632588008162,38.9286018070644,11003202_47003462,47003462,0,Alley-47003462 & 32ND ST NW,10,cef29ae0bfcc915b7f2056313150323c,,3889159
-76.9885159324303,38.8450861647384,58008092_58017442,58017442,45.25699997,Driveway-58017442 & Driveway-58008092,11,32a29fdc22ea946b25578772941c79e7,,3889160
-76.9586789483316,38.8819870497344,13034382_13061162,13061162,2853.86694336,MINNESOTA AVE SE & F ST SE,11,900b2762ba39b2fef29846aac4de200a,,3889161
-76.9834093847777,38.85349282033,13079822_13082352*1,13082352,1300.17199707,STANTON RD SE & SHERIDAN RD SE,10,a5c0bf205c22fb999c8dfa52a3b7ff36,,3889162
-77.0962281485907,38.9403288741129,11079042_47017112_47043172,47017112,105.3769989,Alley-47017112 & SEDGWICK ST NW & Alley-47043172,10,fc2a64d819e751d628807f8c88707d86,,3889163
-76.9909046726733,38.892020368739,12025352_47052462,12025352,1578.96496582,CONSTITUTION AVE NE & Alley-47052462,10,c61b205164aefde7fcef33538b8dcca9,,3889164
-76.9502094327729,38.9019031450921,12009512_47089682_47089692,12009512,259.26998901,ALBERT IRVIN CASSELL PL NE & Alley-47089682 & Alley-47089692,10,9ba5cc9ad76e60b325e80c4253960a1c,,3889165
-77.0214667721813,38.9387760267876,11000702_11074682,11074682,454,RANDOLPH ST NW & 7TH ST NW,12,2ff3a77fe22c4ca774d7c1271c2b9563,,3889166
-76.9807680788245,38.8832747592127,13001702_47035122,13001702,725.22399902,17TH ST SE & Alley-47035122,10,e5a95e002d3a21e34f1292a9e92f026e,,3889167
-77.059772630492,38.9290213125924,11020992_47066142,11020992,1459.50305176,CATHEDRAL AVE NW & Alley-47066142,10,2ce03414cb87ac7b7fc3eea93b9364ba,,3889168
-76.991122915234,38.9502739997022,12033472_47026542_47031852,47026542,0,Alley-47026542 & EMERSON ST NE & Alley-47031852,10,3fd311bcde182b5898e30d927b2968fb,,3889169
-77.0013034498311,38.89569779695,47010542_47010552_47010562,47010562,50.05400085,Alley-47010562 & Alley-47010542 & Alley-47010552,,286385805ace6c8f3162b7f89bfb2a1f,,3889170
-77.0488900768256,38.9190243778688,11025152_36002202,11025152,2184.50195313,CONNECTICUT AVE NW & Ramp-36002202,0,cda73a8cacd1a6b922cb593d00dedee3,,3889171
-77.0529234352733,38.9626808281564,11067792_58013902,58013902,0,Driveway-58013902 & OREGON AVE NW,11,149699c8e20ed27ada2f5b317b47136f,,3889172
-77.0015076727801,38.9181137107878,12088462_47039662_47074272,47074272,60.09199905,Alley-47074272 & V ST NE & Alley-47039662,10,639c86e44bed7df4e1ead96617d687d4,,3889173
-76.98925564032,38.8941953090137,47060192_47060202_47060222_47060262,47060222,0,Alley-47060222 & Alley-47060192 & Alley-47060202 & Alley-47060262,10,61a2e1f3fd08a3579b986c61f4209d40,,3889174
-77.0199068953958,38.8803215962832,14000602_14042442,14000602,587.98101807,6TH ST SW & H ST SW,,7bfe4785f85a4def3b0bd9be1319c51c,,3889175
-77.037147427927,38.9585206032398,11058372_47070492,47070492,0,Alley-47070492 & MADISON ST NW,10,6474a31bf35bb16389c42ee59edab4f6,,3889176
-77.0533054124969,38.9036439438344,11002502_11053492_11069812,11069812,3980.01708984,PENNSYLVANIA AVE NW & 25TH ST NW & L ST NW,13,10da7653d9cb237b4e7059e6ae325dda,1170,3889177
-76.9816149902182,38.8979668352913,12053432_47001932_47075562,47001932,0,Alley-47001932 & KRAMER ST NE & Alley-47075562,,5d4b6eb6359cabd7986748d096582277,,3889178
-77.0658103586786,38.9649152683322,11060122_47084352_47084372,47084372,51.54100037,Alley-47084372 & MCKINLEY ST NW & Alley-47084352,,4ceb13c17473b9f2445bab1da29ce7a5,,3889179
-76.957881750237,38.8916423634932,47008902_47012642_47064922,47008902,39.80400085,Alley-47008902 & Alley-47012642 & Alley-47064922,10,b0071fc4ee8c99bcadcb786bdbb7a4fa,,3889180
-77.0221406341234,38.9414352214264,47007402_47007422_47022642,47007402,0,Alley-47007402 & Alley-47007422 & Alley-47022642,,43c72747aa99b91d156cc8ebed2086a5,,3889181
-77.0265433938008,38.954119945183,11048422_47043982,11048422,1517.41699219,INGRAHAM ST NW & Alley-47043982,,de1a8a114d79bbcb8dc3a804d96fd952,,3889182
-77.0139305230322,38.9517682853781,47005852_47044582_47077812,47077812,0,Alley-47077812 & Alley-47005852 & Alley-47044582,10,343e95ebcd40c9ef9ccf5587bce11e8b,,3889183
-77.0597378519624,38.9112967672415,11020082_47003812_47022082,11020082,40.33800125,CAMBRIDGE PL NW & Alley-47003812 & Alley-47022082,10,97ee068e4968dd7af77e6b30b5943be6,,3889184
-77.0196549963411,38.9341752933228,11064542_47038392,47038392,0,Alley-47038392 & NEWTON PL NW,10,a505079c935493d0ddfb41a01276f838,,3889185
-76.9741113263614,38.9429245315665,12002202_12089112_47069322,47069322,144.64700317,Alley-47069322 & 22ND ST NE & VARNUM ST NE,13,e9d7048f82c4dc5ca0ed535683da5c22,3150,3889186
-76.9740588306601,38.8893755599791,13002202_15031912_25031912,25031912,246.77600098,EAST CAPITOL ST NE Service Rd & 22ND ST SE & EAST CAPITOL ST BN,13,401f2ab91bafd0ee4a5a1de75fc8aab7,3433,3889187
-76.9300567168193,38.8903227482609,12005002_47035472_47050692,47035472,0,Alley-47035472 & 50TH ST NE & Alley-47050692,10,c96d7ed27b86c21e5bf6c8c43e480b9f,,3889188
-76.9597567915728,38.8959882753501,12010332_47064902,12010332,713.46398926,ANACOSTIA AVE NE & Alley-47064902,,3862c4f6aa7345e0307a88bdfef7c7ee,,3889189
-77.0848991094392,38.9120323363523,11037892_36001462_36004392,11037892,874.41699219,FOXHALL RD NW & Ramp-36001462 & Ramp-36004392,10,b7272a15028f23c39d8a1586aa4e704f,,3889190
-76.9915366933408,38.8784099733504,13001102_13050892,13050892,907.20800781,K ST SE & 11TH ST SE,,0ac18a27b3e8772037d9997e5fc62f5b,,3889191
-77.0171233341774,38.9574214504475,11000332_11061362,11061362,757.47302246,MISSOURI AVE NW & 3RD PL NW,11,622af19db48b2ea90f8aed62abb443a0,,3889192
-76.9635315150636,38.8628960732186,13045242_13090152,13090152,1561.88903809,W ST SE & HILLCREST DR SE,11,b60e04ba4baf0d38667f2c54e6e66cfe,,3889193
-77.0151804528483,38.9126091998728,11000302_11074162,11000302,2090.31005859,3RD ST NW & R ST NW,,02263c3adbbadac79a966750f5950750,,3889194
-76.9497430981905,38.9026979420188,12010332_12044072,12010332,1699.94702148,ANACOSTIA AVE NE & HAYES ST NE,11,46facff1fc46219e79fac98f925f2e39,,3889195
-77.031091377467,38.9786970708341,11036462_47011082,11036462,278.69500732,FLORAL ST NW & Alley-47011082,10,e5b1708193c05e83e54ac2740098e7e8,,3889196
-77.0719092213972,38.935551174789,11065652_47038962,47038962,0,Alley-47038962 & NORTON PL NW,10,4b9e2e2d8821f3fec88ea94a657b01cf,,3889197
-77.1080113014536,38.9274508570359,11020602_11038872,11038872,254.48800659,GALENA PL NW & CAROLINA PL NW,12,686e40800844c4ff36bcabfbabf31baa,,3889198
-77.0532827462661,38.9265768922467,11025152_11039522,11025152,3105.41796875,CONNECTICUT AVE NW & GARFIELD ST NW,11,2c317d28e4aa5a4cd3337a79fe0b3f42,,3889199
-77.0086944213462,38.9481766518806,12026522_15065322,12026522,0,CRITTENDEN ST NE & NORTH CAPITOL ST BN,11,00663fbe328ce7b641bcadee23ae48f5,,3889200
-77.0296819500565,38.9778030643294,11001302_11065602,11065602,258.87298584,NORTH RD NW & 13TH ST NW,10,7dc38b99758f189f21bcd86a4a169cd2,,3889201
-77.0408024565415,38.9026573398551,21050893_47082252,47082252,0,Alley-47082252 & K ST NW Service Rd,10,29dc2e13a224810983e15fdc3f49ef4c,,3889202
-76.9614976390646,38.8605033242194,13003202_13012742,13003202,1016.11499023,32ND ST SE & BANGOR ST SE,12,144ad50c19041510ec0089c36d3c4872,,3889203
-77.0948793115357,38.9403279769169,11079042_47084012,47084012,105.19599915,Alley-47084012 & SEDGWICK ST NW,10,83c29dfd2fa49ca7f349358a2a65beaa,,3889204
-77.001023881265,38.8954448718081,47006652_47006662_47006672_47044532,47006662,24.12899971,Alley-47006662 & Alley-47006652 & Alley-47006672 & Alley-47044532,,f6a1e1c9b99ffe95833f40b4a6e8b2b7,,3889205
-76.992646150626,38.8954438162031,12001002_47044682,47044682,0,Alley-47044682 & 10TH ST NE,,a72ffd0a434d120c67fb01d22a029470,,3889206
-76.9961718374937,38.8973404261174,12000702_12034382,12000702,796.35198975,7TH ST NE & F ST NE,,14aed01fba066e74f53d1f1cabbaac6e,,3889207
-77.0139491910526,38.919593902126,47086412_47086422_47086452,47086412,45.47900009,Alley-47086412 & Alley-47086422 & Alley-47086452,10,56b5c1367d4a3a9b330951ae83c2a280,,3889208
-77.0270380421896,38.9122161945804,11001102_47052772,47052772,0,Alley-47052772 & 11TH ST NW,10,6f8307dc0c58d8b698115e7a7db300cd,,3889209
-76.9951045104162,38.8639830175614,15048453_36002862,36002862,0,Ramp-36002862 & INTERSTATE 295 I BN,10,48e1f25df4f8fa62733095bf8f62c5c1,,3889210
-77.0535789895719,38.9142940543304,11059602_58017182*1,11059602,3829.81298828,MASSACHUSETTS AVE NW & Driveway-58017182,10,1563cdf7322df894001379930abf4e21,,3889211
-77.051425453388,38.9011249596312,11002402_11064222,11002402,359.9460144,24TH ST NW & NEW HAMPSHIRE AVE NW,12,9f15e4e599203c456ddee5d91dc5c9b9,,3889212
-76.9800921348582,38.8549641804652,58005962_58013852_58017422,58013852,22.89599991,Driveway-58013852 & Driveway-58005962 & Driveway-58017422,10,17e1bccd567d2d5651de227b0fd6d7e6,,3889213
-77.0183150059536,38.9049378194367,47016002_47018492_47073482_47087842,47087842,57.44100189,Alley-47087842 & Alley-47016002 & Alley-47018492 & Alley-47073482,10,ece4d91d4da20c35cd6dce00695f3350,,3889214
-76.9398360810833,38.8942246948712,12023722_47032602,12023722,683.35101318,CLAY ST NE & Alley-47032602,,66c8a8d3f8546dd6816b48b2b29bab40,,3889215
-77.0334281629643,38.9602263859259,11001402_11064872,11064872,1384.5760498,NICHOLSON ST NW & 14TH ST NW,11,d8903097bb6790a2b2452099c30a8e38,,3889216
-77.0722993277839,38.9183474778364,11086972_11090092,11086972,128.7769928,TUNLAW RD NW & W PL NW,11,d56f222b42781af0b441f966421cc173,,3889217
-77.0614755282336,38.9420603535452,11088072_47082032,11088072,743.32598877,UPTON ST NW & Alley-47082032,10,daf6b589b4294cedb7e5e3766cf644de,,3889218
-77.0296226902904,38.9052740152629,11001302_47082932,47082932,156.80700684,Alley-47082932 & 13TH ST NW,10,dc825e1bf3c36e8d0b8d5db42b2ff4bb,,3889219
-77.0689838536746,38.9555049413787,11003602_11039712,11003602,3163.16308594,36TH ST NW & GARRISON ST NW,10,d793fc8d456bcf6232da54bcead63031,,3889220
-77.0547470233181,38.9368911259853,11073322_58009952,58009952,199.7230072,Driveway-58009952 & QUEBEC ST NW,10,db655f093035ff4ee5969e55a8043949,,3889221
-77.0098587444146,38.8205501979201,14048812_47087052,14048812,266.74099731,IRVINGTON ST SW & Alley-47087052,,482b871968bcf23f68eb6273114a2964,,3889222
-76.9972890803014,38.8461706210036,47028362_47054772_47080642,47028362,197.82000732,Alley-47028362 & Alley-47054772 & Alley-47080642,,e30dbd4fe245efed1171bbaac8217fcd,,3889223
-77.0077697789695,38.929885202402,15065322_36001292,36001292,0,Ramp-36001292 & NORTH CAPITOL ST BN,10,557776dd1f379924b3faa5377e0d8944,,3889224
-76.957758135464,38.9307566695901,12015992_12031982,12015992,4119.52685547,BLADENSBURG RD NE & EASTERN AVE NE,13,6b559cc9d695054e6d691c592ae5449c,3141,3889225
-77.0238712215695,38.8863414375828,14019822_24000901,14019822,979.5,C ST SW & 9TH ST SW Service Rd,10,22ecafc04588e21decd5c8ebcb6ba618,,3889226
-76.9689737219462,38.8681849189134,13002702_58009892,13002702,682.32000732,27TH ST SE & Driveway-58009892,10,47b80ef80e87499db8487da3e802f8f0,,3889227
-77.0302222982585,38.9191898745217,11090152_47074232,11090152,1579.73205566,W ST NW & Alley-47074232,10,595ffb7e1b2d33d75448ecb0a5a7e821,,3889228
-76.9681482702871,38.9056701126988,12057852_62010532A,12057852,2048.9309082,M ST NE & ANACOSTIA RIVER TRAIL NE,,3813870d1fcd94d89290779c0820e56a,,3889229
-77.0765390078017,38.9462865548474,11095222_47021682,11095222,1013.69598389,YUMA ST NW & Alley-47021682,10,ac60a17a098cd7ea2c6183140848389b,,3889230
-77.0439334282419,38.9205957956661,11014952_11024632,11024632,2628.1550293,COLUMBIA RD NW & BELMONT RD NW,12,0b5646319bc1e7e968cd48dc9f02db0b,,3889231
-76.9858259724362,38.8474711067083,58000992_58003162_58005272,58003162,0,Driveway-58003162 & Driveway-58000992 & Driveway-58005272,10,09196136e940d6ff01a1810eca7c9dfa,,3889232
-77.0631090927075,38.9434817389909,11025152_47049382,47049382,67.92199707,Alley-47049382 & CONNECTICUT AVE NW,10,2f45d52bfdefe1ac08a17e9a6561c488,,3889233
-77.0291394397891,38.9529109755389,11042902_47054602_47064962,47054602,57.36399841,Alley-47054602 & HAMILTON ST NW & Alley-47064962,10,ae7ac7c25567c902c23fc4eb10b31178,,3889234
-77.0163411199442,38.8327503635615,14031052_14087142,14087142,92.89399719,TYNDALL ST SW & DUNCAN AVE SW,12,944e49137b58b8dd6431a5511d1e9d0f,,3889235
-77.0174102211262,38.9649611927175,11076242_47034872_47057792,47034872,0,Alley-47034872 & RITTENHOUSE ST NW & Alley-47057792,10,6d66facf3151cab3b5b16bf1131156ac,,3889236
-77.0122952599196,38.8391492974955,14031052_14085682,14085682,0,THEISEN ST SW & DUNCAN AVE SW,11,0b7a9363afa96beecf91f89e0c24330f,,3889237
-76.9595671309908,38.856463798034,13037962_47031062_47068932,47031062,0,Alley-47031062 & FRANKFORD ST SE & Alley-47068932,,be362a56c07ff63344d0794fa37df102,,3889238
-76.9984529891087,38.8807092655051,13000602_47012272,47012272,129.98699951,Alley-47012272 & 6TH ST SE,10,756cca2c07c2cd40f54e537c04b81dbd,,3889239
-77.0240181200797,38.8875733036239,14000902_14047972,14000902,227.76100159,9TH ST SW & INDEPENDENCE AVE SW,13,f40f0f4d1e8d82ea645adc597fa938c8,1212,3889240
-77.0687673670125,38.9047513343456,11097832_36000522,11097832,38.76900101,FRANCIS SCOTT KEY BRG NW & Ramp-36000522,10,aa85144f5d6c5f6bdbf835eab12fda6a,,3889241
-77.0261156702484,38.9242319141805,47024532_47075292_47075302,47075292,0,Alley-47075292 & Alley-47024532 & Alley-47075302,10,851e32f3d672c743615daf31d23a8cdc,,3889242
-77.0258628725873,38.8826387923561,36004672_36004692_36004702,36004702,0,Ramp-36004702 & Ramp-36004672 & Ramp-36004692,0,67652b85bfb0663e59a03f20b2ed10a5,,3889243
-77.0837838734382,38.9462914238016,11004302_11095222,11095222,1583.67504883,YUMA ST NW & 43RD ST NW,12,0fdea70bc87440f08acb4d44de4e6534,,3889244
-77.0456097058385,38.9335908573294,11068902_11070332_47019232,11068902,2511.42211914,PARK RD NW & PIERCE MILL RD NW & Alley-47019232,10,61c17e4ae2e0343ef7d934fa6700a0d1,,3889245
-76.960195412353,38.8553935782612,13003302_13038742,13038742,1429.28894043,GAINESVILLE ST SE & 33RD ST SE,12,b5713f87e862fbc4f8d6c95e9a9eb0b9,,3889246
-77.0126491659272,38.9188005784759,47010272_47017422_47049572,47017422,32.42100143,Alley-47017422 & Alley-47010272 & Alley-47049572,,67117cb8d202f60000e57526b0117616,,3889247
-77.096771322163,38.9185347223826,11004902_58013462,11004902,46.53499985,49TH ST NW & Driveway-58013462,10,ebb1d7350e1858954b6dec8d99ec3195,,3889248
-76.9916897683439,38.9524154341751,12001102_12039062,12001102,1908.63696289,11TH ST NE & GALLATIN ST NE,12,48aae383a00f74b58d568a73043f9437,,3889249
-77.0297128289979,38.9318806632664,11001302_47041752,47041752,0,Alley-47041752 & 13TH ST NW,10,b48d34102bd20744527e4551b241a6c3,,3889250
-77.0123853154017,38.9515704214337,47080082_47083682_58006652,47080082,71.05400085,Alley-47080082 & Alley-47083682 & Driveway-58006652,10,293652cc4f6a6f5cd46d41473110ca28,,3889251
-76.9913271249999,38.9295552097699,12049272_58013692,12049272,409.51501465,JACKSON ST NE & Driveway-58013692,10,8854c39575a17937a9e5f01f96949938,,3889252
-76.9897017040883,38.9025468673633,12036722_12050892,12036722,1912.47900391,FLORIDA AVE NE & K ST NE,17,0b77342b93de9c2392bbdbfeda9c2ccd,,3889253
-77.0245952908654,38.9081256309247,41063572B_41063572C,41063572B,0,NAYLOR CT NW & NAYLOR CT NW,,37a650707d60e7417fa33615ebc68756,,3889254
-77.0363020258441,38.9070723145037,11078712_21001603_36002662,36002662,0,Ramp-36002662 & SCOTT CIR NW & 16TH ST NW Service Rd,13,a860cca4af2885300d8cc6d1946a4d5b,1059a,3889255
-77.0698469080586,38.9496934614726,11003602_11017482,11017482,1486.60900879,BRANDYWINE ST NW & 36TH ST NW,12,536b6162d51f128657eee91234742400,,3889256
-77.0828961594506,38.9604698637518,11004232_47014962_47070582,11004232,158.875,42ND PL NW & Alley-47014962 & Alley-47070582,10,75cbf209922f0cf7211d58967738a385,,3889257
-76.9324105325863,38.8848757020228,13019952_13077832,13019952,0,CALL PL SE & ST LOUIS ST SE,0,8700b616676fb68562589e77f65188d7,,3889258
-76.9741146683223,38.8635990961685,13040752_58019462,58019462,0,Driveway-58019462 & GOOD HOPE RD SE,10,2620ce5a2bed3b96a28f8c64b57ec5eb,,3889259
